asema	pvm	paiva	kk	vuosi	kokosyv	secchi	ecoli	sameus	ph	suolaisuus	happi_aste	happi	nh3	no3	ntot	po4_liu	ptot	chla	lampotila	jaan_paks	lumen_paks	syvyys	syvyys_lop	no2	po4	koliformit	fek_strep	kiintoain	pt	tic	alkalit
166	2014-04-15	15	4	2014	NA	NA	0	2.7	8	5.56	105	13.8	2	19	380	14	32	NA	2.4	NA	NA	25	NA	0	NA	NA	NA	NA	NA	NA	NA
166	2014-04-15	15	4	2014	NA	NA	0	1.6	7.9	5.98	93	12.2	2	86	410	24	37	NA	2.3	NA	NA	47	NA	0	NA	NA	NA	NA	NA	NA	NA
166	2014-05-12	12	5	2014	NA	NA	0	2.3	8.2	5.2	120	14.8	7	2	400	5	35	15	5.2	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
166	2014-05-12	12	5	2014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	NA	NA	NA	5	NA	0	NA	NA	NA	NA	NA	NA	NA
166	2014-05-12	12	5	2014	NA	NA	0	1.6	8.2	5.23	120	14.7	7	2	330	6	26	NA	5.2	NA	NA	25	NA	0	NA	NA	NA	NA	NA	NA	NA
166	2014-05-12	12	5	2014	NA	NA	0	2.1	7.7	5.88	84	10.8	8	2	370	19	45	NA	3.2	NA	NA	47	NA	0	NA	NA	NA	NA	NA	NA	NA
168	2014-04-16	16	4	2014	NA	NA	0	2.2	8.1	5.65	100	13	18	2	360	10	36	25	2.8	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
168	2014-04-16	16	4	2014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	NA	NA	NA	5	NA	0	NA	NA	NA	NA	NA	NA	NA
168	2014-04-16	16	4	2014	NA	NA	2	1.7	8.1	5.67	107	14	12	2	340	11	32	NA	2.6	NA	NA	15	NA	0	NA	NA	NA	NA	NA	NA	NA
168	2014-04-16	16	4	2014	NA	NA	1	2.2	8	5.72	103	13.6	2	26	350	14	34	NA	2.4	NA	NA	30	NA	0	NA	NA	NA	NA	NA	NA	NA
168	2014-05-13	13	5	2014	NA	NA	0	2.1	8.3	5.43	121	14.4	7	2	550	5	58	30	6.4	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
168	2014-05-13	13	5	2014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	NA	NA	NA	5	NA	0	NA	NA	NA	NA	NA	NA	NA
168	2014-05-13	13	5	2014	NA	NA	1	0.91	8.2	5.42	115	13.9	8	2	310	6	24	NA	5.7	NA	NA	15	NA	0	NA	NA	NA	NA	NA	NA	NA
168	2014-05-13	13	5	2014	NA	NA	1	1.6	8.1	5.44	111	13.4	8	2	340	6	29	NA	5.6	NA	NA	30	NA	0	NA	NA	NA	NA	NA	NA	NA
181	2014-04-15	15	4	2014	NA	NA	0	2.2	8.2	5.4	114	14.7	2	2	420	7	31	21	3.2	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
181	2014-04-15	15	4	2014	NA	NA	0	2.3	8.2	5.4	114	14.7	2	2	390	7	33	20	3.1	NA	NA	5	NA	0	NA	NA	NA	NA	NA	NA	NA
181	2014-04-15	15	4	2014	NA	NA	0	2.4	8.1	5.48	108	14.1	2	2	370	9	30	NA	2.8	NA	NA	14	NA	0	NA	NA	NA	NA	NA	NA	NA
181	2014-05-12	12	5	2014	NA	NA	0	1.6	8.2	5.3	108	12.8	7	2	330	3	22	3.9	6.5	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
181	2014-05-12	12	5	2014	NA	NA	0	1.7	8.2	5.28	108	12.8	6	2	340	3	23	3.9	6.4	NA	NA	5	NA	0	NA	NA	NA	NA	NA	NA	NA
181	2014-05-12	12	5	2014	NA	NA	0	1.5	8.2	5.28	109	13	4	2	330	3	21	NA	6.4	NA	NA	14	NA	0	NA	NA	NA	NA	NA	NA	NA
4	2014-06-05	5	6	2014	2.5	0.7	5	17	8.8	2.15	NA	NA	7	180	1100	3	74	72	18.3	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
4	2014-06-05	5	6	2014	2.5	NA	1	14	8.3	3.93	NA	NA	10	46	660	4	54	35	13.4	NA	NA	2	2	0	NA	NA	NA	NA	NA	NA	NA
4	2014-06-19	19	6	2014	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47	13.9	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA
4	2014-06-19	19	6	2014	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	12.6	NA	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA
18	2014-06-02	2	6	2014	17	1.7	0	3.6	8.1	4.98	104	11.2	8	0	390	0	26	5.6	10.8	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
18	2014-06-02	2	6	2014	17	NA	3	3.2	8.1	4.99	113	12.1	8	0	380	0	26	5.3	10.8	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
18	2014-06-02	2	6	2014	17	NA	3	3.2	8.1	5	108	11.6	7	0	420	0	31	NA	10.7	NA	NA	10	10	0	NA	NA	NA	NA	NA	NA	NA
18	2014-06-02	2	6	2014	17	NA	1	6.4	8	5.06	97	10.6	19	0	400	6	37	NA	9.9	NA	NA	16	16	0	NA	NA	NA	NA	NA	NA	NA
18	2014-06-16	16	6	2014	17	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.6	13.4	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA
18	2014-06-16	16	6	2014	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.1	13.1	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA
18	2014-06-16	16	6	2014	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	16	NA	NA	NA	NA	NA	NA	NA	NA
25	2014-06-03	3	6	2014	5	1.2	2	4.9	7.9	5.14	97	9.7	6	0	360	5	33	3.8	13.8	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA
25	2014-06-03	3	6	2014	5	NA	2	5	7.9	5.15	95	9.5	7	0	380	6	34	4.3	13.7	NA	NA	4	4	0	NA	NA	NA	NA	NA	NA	NA
39	2014-06-02	2	6	2014	33	3.8	0	0.89	8.4	4.99	NA	NA	8	0	350	0	23	4.7	9.3	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
39	2014-06-02	2	6	2014	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.9	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA
39	2014-06-02	2	6	2014	33	NA	0	0.81	8.4	5.02	NA	NA	8	0	360	2	24	NA	9.2	NA	NA	15	NA	0	NA	NA	NA	NA	NA	NA	NA
39	2014-06-02	2	6	2014	33	NA	0	1	8.2	5.06	NA	NA	10	0	330	4	26	NA	8.8	NA	NA	31	NA	0	NA	NA	NA	NA	NA	NA	NA
57	2014-06-04	4	6	2014	32	4.2	1	0.88	8.3	5.03	106	11.5	8	0	350	2	21	5.2	10.2	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
57	2014-06-04	4	6	2014	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.2	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA
57	2014-06-04	4	6	2014	32	NA	0	0.86	8.3	5.07	95	10.4	9	0	360	4	22	NA	9.8	NA	NA	15	NA	0	NA	NA	NA	NA	NA	NA	NA
57	2014-06-04	4	6	2014	32	NA	0	2.1	8	5.18	87	9.8	19	0	360	10	29	NA	8.7	NA	NA	31	NA	0	NA	NA	NA	NA	NA	NA	NA
68	2014-06-02	2	6	2014	17	3	1	3	8.1	5.11	91	9.9	7	0	350	2	28	5.4	10.2	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
68	2014-06-02	2	6	2014	17	NA	1	3.3	8.1	5.09	100	10.9	7	0	370	2	29	5.8	10.2	NA	NA	5	NA	0	NA	NA	NA	NA	NA	NA	NA
68	2014-06-02	2	6	2014	17	NA	1	2.4	8.1	5.11	99	10.8	8	0	360	3	28	NA	10.1	NA	NA	10	NA	0	NA	NA	NA	NA	NA	NA	NA
68	2014-06-02	2	6	2014	17	NA	0	19	7.7	5.17	74	8.2	8	0	490	9	79	NA	9.1	NA	NA	16	NA	0	NA	NA	NA	NA	NA	NA	NA
68	2014-06-16	16	6	2014	17	1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.1	13.5	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA
68	2014-06-16	16	6	2014	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.3	13.1	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA
68	2014-06-16	16	6	2014	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	16	NA	NA	NA	NA	NA	NA	NA	NA
87	2014-06-05	5	6	2014	3.5	0.7	6	12	8	4.93	NA	NA	7	0	500	0	49	12	17	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
87	2014-06-05	5	6	2014	3.5	NA	5	13	7.8	4.92	NA	NA	5	0	480	3	49	8.6	15.5	NA	NA	3	NA	0	NA	NA	NA	NA	NA	NA	NA
87	2014-06-18	18	6	2014	3.5	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	14.7	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
87	2014-06-18	18	6	2014	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	14.7	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA
94	2014-06-02	2	6	2014	9	1.1	1	5.9	8	5.16	93	9.6	6	0	360	2	33	4.9	12.4	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
94	2014-06-02	2	6	2014	9	NA	0	6.9	8	5.17	103	10.7	7	0	360	2	33	5.3	12.2	NA	NA	4	NA	0	NA	NA	NA	NA	NA	NA	NA
94	2014-06-02	2	6	2014	9	NA	1	12	7.8	5.13	83	9	15	0	450	6	56	NA	10.4	NA	NA	8	NA	0	NA	NA	NA	NA	NA	NA	NA
94	2014-06-18	18	6	2014	9	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.7	21.1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
94	2014-06-18	18	6	2014	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.3	12	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA
110	2014-06-03	3	6	2014	12	2.9	0	1.8	8.1	5.16	76	9.4	6	0	330	4	25	4	4.9	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
110	2014-06-03	3	6	2014	12	NA	0	1.7	8.1	5.14	96	10.1	8	0	340	3	24	3.4	11.8	NA	NA	5	NA	0	NA	NA	NA	NA	NA	NA	NA
110	2014-06-03	3	6	2014	12	NA	0	2.9	7.8	5.21	80	8.7	8	0	350	8	31	NA	10.4	NA	NA	10	NA	0	NA	NA	NA	NA	NA	NA	NA
111	2014-06-03	3	6	2014	13	2.2	0	2.5	8.1	5.03	92	9.7	9	0	360	3	28	5.9	11.7	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
111	2014-06-03	3	6	2014	13	NA	0	2.2	8.1	5.02	99	10.5	9	0	370	2	27	5.7	11.4	NA	NA	5	NA	0	NA	NA	NA	NA	NA	NA	NA
111	2014-06-03	3	6	2014	13	NA	0	1.7	8.2	4.99	90	9.6	10	0	370	0	28	NA	11.2	NA	NA	12	NA	0	NA	NA	NA	NA	NA	NA	NA
113	2014-06-03	3	6	2014	7	1.4	0	4.4	8	5.08	101	10.3	7	0	380	3	30	4.4	12.9	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
113	2014-06-03	3	6	2014	7	NA	0	4.7	8	5.07	91	9.3	7	0	350	3	28	4.2	12.8	NA	NA	6	NA	0	NA	NA	NA	NA	NA	NA	NA
114	2014-06-03	3	6	2014	47	3.9	0	1.3	8.4	4.81	98	10.8	8	0	400	0	29	8.1	9.6	NA	NA	0	0	0	NA	NA	NA	NA	270	14	NA
114	2014-06-03	3	6	2014	47	NA	0	1.2	8.4	4.84	105	11.6	8	0	410	0	33	7.8	9.5	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
114	2014-06-03	3	6	2014	47	NA	0	0.83	8.4	4.85	108	12	8	0	360	0	24	NA	9.4	NA	NA	10	10	0	NA	NA	NA	NA	NA	NA	NA
114	2014-06-03	3	6	2014	47	NA	0	1.3	8.4	4.85	110	12.2	6	0	380	0	29	NA	9.4	NA	NA	20	20	0	NA	NA	NA	NA	NA	NA	NA
114	2014-06-03	3	6	2014	47	NA	0	0.87	8.2	4.97	99	11.2	9	0	340	4	24	NA	8.7	NA	NA	30	30	0	NA	NA	NA	NA	NA	NA	NA
114	2014-06-03	3	6	2014	47	NA	0	1.9	7.8	5.65	77	9.4	15	0	350	13	37	NA	5.1	NA	NA	40	40	0	NA	NA	NA	NA	NA	NA	NA
114	2014-06-03	3	6	2014	47	NA	0	2.1	7.6	5.98	62	7.8	16	4	380	21	51	NA	4.3	NA	NA	46	46	0	NA	NA	NA	NA	NA	NA	NA
117	2014-06-04	4	6	2014	3.5	0.9	19	7.1	8	5.21	100	9.8	6	0	370	4	32	4.7	14.9	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
117	2014-06-04	4	6	2014	3.5	NA	16	11	7.9	5.23	88	8.8	5	0	380	5	42	5.7	13.7	NA	NA	3	NA	0	NA	NA	NA	NA	NA	NA	NA
123	2014-06-04	4	6	2014	27	3.3	0	0.95	8.3	5.12	107	11.4	9	0	330	0	19	4.7	10.9	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
123	2014-06-04	4	6	2014	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA
123	2014-06-04	4	6	2014	27	NA	0	0.94	8.2	5.17	104	11.3	7	0	300	3	19	NA	10.3	NA	NA	13	NA	0	NA	NA	NA	NA	NA	NA	NA
123	2014-06-04	4	6	2014	27	NA	1	2.5	7.9	5.31	85	9.5	28	0	380	12	32	NA	8.8	NA	NA	26	NA	0	NA	NA	NA	NA	NA	NA	NA
125	2014-06-02	2	6	2014	27	3.8	1	1.2	8.3	5.06	110	12	8	0	340	2	24	4.9	9.9	NA	NA	0	0	0	NA	NA	NA	NA	420	16	NA
125	2014-06-02	2	6	2014	27	NA	2	1.1	8.3	5.06	111	12.2	8	0	360	0	28	5	9.8	NA	NA	5	5	0	NA	NA	NA	NA	NA	NA	NA
125	2014-06-02	2	6	2014	27	NA	2	1	8.2	5.09	105	11.6	7	0	350	3	26	NA	9.6	NA	NA	10	10	0	NA	NA	NA	NA	NA	NA	NA
125	2014-06-02	2	6	2014	27	NA	1	1.2	8.1	5.11	103	11.4	8	0	350	3	25	NA	9.4	NA	NA	20	20	0	NA	NA	NA	NA	NA	NA	NA
125	2014-06-02	2	6	2014	27	NA	0	2.9	8	5.14	92	10.3	10	0	350	6	32	NA	8.7	NA	NA	26	26	0	NA	NA	NA	NA	NA	NA	NA
125	2014-06-16	16	6	2014	27	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.6	13	NA	NA	0	0	NA	NA	NA	NA	NA	300	16	NA
125	2014-06-16	16	6	2014	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.9	12.8	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA
125	2014-06-16	16	6	2014	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	27	NA	NA	NA	NA	NA	NA	NA	NA
147	2014-06-04	4	6	2014	27	3.8	1	1.4	8.2	5.08	108	11.5	9	0	320	3	19	4	10.9	NA	NA	0	NA	0	NA	NA	NA	NA	320	16	NA
147	2014-06-04	4	6	2014	27	NA	1	1.1	8.2	5.09	108	11.8	6	0	390	3	29	5.1	10.1	NA	NA	5	NA	0	NA	NA	NA	NA	NA	NA	NA
147	2014-06-04	4	6	2014	27	NA	0	1.2	8.2	5.09	105	11.4	6	0	330	3	21	NA	10.1	NA	NA	10	NA	0	NA	NA	NA	NA	NA	NA	NA
147	2014-06-04	4	6	2014	27	NA	0	1	8.2	5.1	99	10.8	0	0	340	2	20	NA	9.9	NA	NA	20	NA	0	NA	NA	NA	NA	NA	NA	NA
147	2014-06-04	4	6	2014	27	NA	1	1.4	8.1	5.16	86	9.5	11	0	360	5	25	NA	9.5	NA	NA	26	NA	0	NA	NA	NA	NA	NA	NA	NA
147	2014-06-16	16	6	2014	27	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.8	13.3	NA	NA	0	0	NA	NA	NA	NA	NA	450	16	NA
147	2014-06-16	16	6	2014	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.5	12.7	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA
147	2014-06-16	16	6	2014	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	27	NA	NA	NA	NA	NA	NA	NA	NA
148	2014-06-04	4	6	2014	51	4.8	0	1.1	8.4	5.05	116	12.6	7	0	370	0	20	5.8	10.1	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
148	2014-06-04	4	6	2014	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.1	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA
148	2014-06-04	4	6	2014	51	NA	0	1	8.1	5.18	99	11.1	10	0	330	5	21	NA	9	NA	NA	25	NA	0	NA	NA	NA	NA	NA	NA	NA
148	2014-06-04	4	6	2014	51	NA	0	2	7.7	6.09	61	7.6	30	4	500	43	95	NA	4.5	NA	NA	50	NA	0	NA	NA	NA	NA	NA	NA	NA
149	2014-06-02	2	6	2014	33	4	0	2.3	8.4	5.08	NA	NA	8	0	360	0	25	4.7	9.5	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
149	2014-06-02	2	6	2014	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA
149	2014-06-02	2	6	2014	33	NA	1	0.99	8.3	5.08	103	11.6	10	0	350	3	26	NA	8.7	NA	NA	15	NA	0	NA	NA	NA	NA	NA	NA	NA
149	2014-06-02	2	6	2014	33	NA	1	1.7	8.1	5.16	97	11.1	12	0	360	4	34	NA	8.2	NA	NA	31	NA	0	NA	NA	NA	NA	NA	NA	NA
166	2014-06-03	3	6	2014	49	4	0	1.5	8.4	4.88	114	12.6	8	0	410	0	32	7.1	9.7	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
166	2014-06-03	3	6	2014	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.3	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA
166	2014-06-03	3	6	2014	49	NA	0	0.99	8.2	4.97	114	11.7	8	0	340	3	24	NA	9	NA	NA	25	NA	0	NA	NA	NA	NA	NA	NA	NA
166	2014-06-03	3	6	2014	49	NA	0	1.3	7.6	6.04	63	7.9	14	8	380	24	48	NA	4.4	NA	NA	47	NA	0	NA	NA	NA	NA	NA	NA	NA
168	2014-06-02	2	6	2014	31	3.9	0	0.98	8.3	5.09	113	12.4	7	0	360	0	24	4.6	9.8	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
168	2014-06-02	2	6	2014	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA
168	2014-06-02	2	6	2014	31	NA	0	1.1	8.1	5.11	102	11.4	12	0	340	4	23	NA	8.9	NA	NA	15	NA	0	NA	NA	NA	NA	NA	NA	NA
168	2014-06-02	2	6	2014	31	NA	0	1.7	8.1	5.12	100	11.3	10	0	360	6	28	NA	8.7	NA	NA	30	NA	0	NA	NA	NA	NA	NA	NA	NA
179	2014-04-22	22	4	2014	2.4	1.1	2	5.3	8.2	4.79	114	12	14	0	430	0	37	4.3	11.7	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
179	2014-04-22	22	4	2014	2.4	NA	2	6.7	8.2	4.87	110	11.9	0	0	420	0	38	NA	10.5	NA	NA	2	NA	0	NA	NA	NA	NA	NA	NA	NA
179	2014-05-15	15	5	2014	2.4	0.9	2	6.4	7.9	5.22	95	9.9	0	0	400	0	39	4.6	12	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
179	2014-05-15	15	5	2014	2.4	NA	5	8.2	7.9	5.23	94	9.7	0	0	450	0	45	NA	12.4	NA	NA	2	NA	0	NA	NA	NA	NA	NA	NA	NA
179	2014-06-05	5	6	2014	2.4	1	10	5.6	8	5.05	NA	NA	5	0	450	5	45	5	17.1	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
179	2014-06-05	5	6	2014	2.4	NA	14	5.8	8	5.07	NA	NA	5	0	440	4	45	NA	16.5	NA	NA	2	NA	0	NA	NA	NA	NA	NA	NA	NA
181	2014-06-03	3	6	2014	15	2.9	0	1.4	8.3	4.93	110	11.9	10	0	390	2	34	5.8	10.5	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
181	2014-06-03	3	6	2014	15	NA	0	1.4	8.3	4.92	111	12	9	0	350	2	26	5.8	10.5	NA	NA	5	NA	0	NA	NA	NA	NA	NA	NA	NA
181	2014-06-03	3	6	2014	15	NA	0	6.9	8	4.97	93	10.2	38	5	520	11	68	NA	10	NA	NA	14	NA	0	NA	NA	NA	NA	NA	NA	NA
188	2014-04-22	22	4	2014	3	0.9	3	10	8.5	3.28	137	14.3	0	380	860	0	34	11	12.6	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
188	2014-04-22	22	4	2014	3	NA	1	9.4	8.4	4.41	131	14.3	0	130	600	0	41	NA	10.1	NA	NA	2	NA	0	NA	NA	NA	NA	NA	NA	NA
188	2014-05-15	15	5	2014	3	0.7	5	NA	NA	NA	101	11.2	NA	NA	NA	NA	NA	10	10.9	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
188	2014-05-15	15	5	2014	3	NA	NA	6.9	8	5.06	NA	NA	0	0	430	0	40	NA	10.3	NA	NA	2	NA	0	NA	NA	NA	NA	NA	NA	NA
188	2014-06-05	5	6	2014	3	0.9	9	4.9	8.4	4.5	NA	NA	5	0	510	0	46	8.2	16.8	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
188	2014-06-05	5	6	2014	3	NA	22	8.8	8.4	4.54	NA	NA	6	0	520	0	51	NA	16.6	NA	NA	2	NA	0	NA	NA	NA	NA	NA	NA	NA
191	2014-04-22	22	4	2014	3	2	0	2.9	8.2	5.25	NA	NA	0	0	380	0	26	3.5	9.8	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
191	2014-04-22	22	4	2014	3	NA	0	3	8.2	5.26	114	12.6	0	0	380	0	25	NA	9.5	NA	NA	2	NA	0	NA	NA	NA	NA	NA	NA	NA
191	2014-05-15	15	5	2014	3	1.1	0	4.9	8	5.42	95	10.2	0	0	330	0	27	3.4	10.7	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
191	2014-05-15	15	5	2014	3	NA	3	5.4	8	5.41	96	10.3	0	0	350	0	29	NA	10.5	NA	NA	2	NA	0	NA	NA	NA	NA	NA	NA	NA
191	2014-06-05	5	6	2014	3	1	4	6.5	8	5.13	NA	NA	10	0	410	5	40	5.6	14	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA
191	2014-06-05	5	6	2014	3	NA	2	8.5	8	5.13	NA	NA	5	0	430	3	44	NA	13.8	NA	NA	2	NA	0	NA	NA	NA	NA	NA	NA	NA
114	2014-06-23	23	6	2014	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.8	11.6	NA	NA	0	0	NA	NA	NA	NA	NA	56	16	NA
114	2014-06-23	23	6	2014	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.2	11.4	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA
114	2014-06-23	23	6	2014	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	46	46	NA	NA	NA	NA	NA	NA	NA	NA
181	2014-06-23	23	6	2014	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	11.6	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA
181	2014-06-23	23	6	2014	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.1	11.1	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA
181	2014-06-23	23	6	2014	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	14	NA	NA	NA	NA	NA	NA	NA	NA
166	2014-06-23	23	6	2014	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.1	11.4	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA
166	2014-06-23	23	6	2014	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.2	10.7	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA
166	2014-06-23	23	6	2014	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47	47	NA	NA	NA	NA	NA	NA	NA	NA
113	2014-06-23	23	6	2014	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.5	13.4	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA
113	2014-06-23	23	6	2014	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.6	12.8	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA
111	2014-06-23	23	6	2014	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	11.5	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA
111	2014-06-23	23	6	2014	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	10.6	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA
111	2014-06-23	23	6	2014	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	12	NA	NA	NA	NA	NA	NA	NA	NA
110	2014-06-23	23	6	2014	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	13.4	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA
110	2014-06-23	23	6	2014	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.3	12.6	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA
110	2014-06-23	23	6	2014	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	10	NA	NA	NA	NA	NA	NA	NA	NA
25	2014-06-23	23	6	2014	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	15.1	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA
